gender;income_type;education;age_group;dob_years;family_status;children;education_id;family_status_id;debt;total_income;years_employed;purpose;total_income_group
F;business;secondary education;adult;44;married;0;1;0;0;24711,559;13,42608349;purchase of a car;income between 20k to 39k
F;retiree;secondary education;elder;65;married;0;1;0;0;11726,703;13,87926719;getting an education;income less than 20000
F;business;secondary education;older adult;52;married;0;1;0;0;38372,74;3,996557123;getting an education;income between 20k to 39k
M;employee;secondary education;adult;46;married;0;1;0;0;31719,783;26,78129671;real estate transactions;income between 20k to 39k
M;employee;secondary education;adult;33;unmarried;1;1;4;0;11591,761;3,049869745;getting an education;income less than 20000
F;employee;secondary education;adult;43;civil partnership;1;1;1;0;17409,486;0,797926365;wedding ceremony;income less than 20000
F;employee;secondary education;adult;35;civil partnership;2;1;1;0;19179,074;1,958942118;purchase of a car;income less than 20000
F;civil servant;secondary education;adult;31;married;1;1;0;1;17592,984;12,423069;purchase of a car;income less than 20000
F;business;secondary education;older adult;61;married;0;1;0;0;25329,934;2,067140889;housing transactions;income between 20k to 39k
M;employee;bachelor's degree;young adult;29;married;0;0;0;0;61046,281;8,263810942;housing transactions;income between 40k to 79k
F;employee;secondary education;elder;65;widow / widower;0;1;2;0;30401,864;16,24946636;getting an education;income between 20k to 39k
M;business;secondary education;young adult;28;civil partnership;0;1;1;0;38250,85;2,038422718;real estate transactions;income between 20k to 39k
M;employee;secondary education;adult;48;married;2;1;0;0;23312,944;8,350046329;getting an education;income between 20k to 39k
M;civil servant;some college;young adult;28;civil partnership;1;2;1;0;34065,658;9,767705249;wedding ceremony;income between 20k to 39k
M;employee;secondary education;adult;41;civil partnership;1;1;1;0;137317,611;12,15536802;wedding ceremony;income more than 120k
F;employee;secondary education;adult;44;married;2;1;0;0;22483,81513;6,944397103;purchase of a car;income between 20k to 39k
M;employee;secondary education;adult;41;married;1;1;0;0;16273,853;13,73077518;housing transactions;income less than 20000
F;employee;secondary education;adult;49;married;0;1;0;0;19189,334;3,197088602;real estate transactions;income less than 20000
F;retiree;secondary education;older adult;54;widow / widower;0;1;2;0;29043,408;5,424884665;purchase of a car;income between 20k to 39k
F;employee;secondary education;older adult;61;married;0;1;0;0;16447,597;14,15494358;housing transactions;income less than 20000
M;employee;secondary education;adult;49;married;0;1;0;0;45594,068;15,51764531;purchase of a car;income between 40k to 79k
F;retiree;secondary education;elder;68;widow / widower;0;1;2;0;24415,899;5,84619066;housing transactions;income between 20k to 39k
F;retiree;secondary education;older adult;58;divorced;0;1;3;0;18136,428;5,13066764;purchase of a car;income less than 20000
M;business;some college;young adult;23;unmarried;0;2;4;0;25599,125;1,551057304;purchase of a car;income between 20k to 39k
M;retiree;secondary education;older adult;60;married;0;1;0;0;23498,35696;9,955550766;real estate transactions;income between 20k to 39k
M;business;secondary education;young adult;25;civil partnership;0;1;1;0;33831,605;6,338666099;housing transactions;income between 20k to 39k
F;business;secondary education;adult;42;married;1;1;0;0;23629,249;7,568511311;real estate transactions;income between 20k to 39k
F;employee;bachelor's degree;adult;39;married;1;0;0;0;19338,387;2,524841819;housing transactions;income less than 20000
F;retiree;secondary education;older adult;61;divorced;0;1;3;0;34894,065;8,534766923;housing transactions;income between 20k to 39k
F;employee;secondary education;adult;49;married;1;1;0;0;22483,81513;6,944397103;getting an education;income between 20k to 39k
M;business;secondary education;older adult;64;civil partnership;0;1;1;0;19353,999;5,148078196;real estate transactions;income less than 20000
M;retiree;secondary education;older adult;64;civil partnership;1;1;1;0;12707,572;26,82813545;wedding ceremony;income less than 20000
F;employee;secondary education;older adult;51;married;0;1;0;0;26137,205;26,66419311;real estate transactions;income between 20k to 39k
F;employee;bachelor's degree;young adult;27;married;0;0;0;0;25972,61874;3,414031291;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;45;civil partnership;0;1;1;0;30733,714;1,998672402;wedding ceremony;income between 20k to 39k
F;business;some college;adult;42;civil partnership;1;2;1;0;29197,324;3,247522578;getting an education;income between 20k to 39k
M;employee;secondary education;adult;40;married;1;1;0;0;28009,163;2,856328438;getting an education;income between 20k to 39k
F;business;bachelor's degree;young adult;25;unmarried;0;0;4;0;22493,684;2,973020862;getting an education;income between 20k to 39k
F;employee;secondary education;adult;32;married;0;1;0;0;16886,18;1,140710854;getting an education;income less than 20000
F;retiree;secondary education;older adult;55;unmarried;0;1;4;0;17696,634;12,21492856;real estate transactions;income less than 20000
F;employee;secondary education;older adult;52;divorced;0;1;3;0;14696,235;4,599714958;purchase of a car;income less than 20000
M;employee;secondary education;adult;34;married;4;1;0;0;21861,396;5,299750387;getting an education;income between 20k to 39k
M;employee;secondary education;adult;48;married;0;1;0;0;13436,037;1,875708275;getting an education;income less than 20000
F;employee;bachelor's degree;adult;49;married;0;0;0;0;63510,759;16,38100817;housing transactions;income between 40k to 79k
F;employee;secondary education;adult;46;married;0;1;0;0;13916,403;3,64689259;real estate transactions;income less than 20000
F;business;bachelor's degree;young adult;26;married;1;0;0;0;26893,694;6,984222422;housing transactions;income between 20k to 39k
M;business;secondary education;older adult;52;married;0;1;0;0;27443,193;9,296397933;purchase of a car;income between 20k to 39k
F;employee;secondary education;elder;65;civil partnership;0;1;1;0;22270,17;2,900817528;getting an education;income between 20k to 39k
M;business;secondary education;young adult;26;civil partnership;0;1;1;0;29517,646;2,308519302;real estate transactions;income between 20k to 39k
F;retiree;secondary education;older adult;56;married;0;1;0;0;26533,125;9,698242419;purchase of a car;income between 20k to 39k
M;employee;secondary education;adult;31;married;1;1;0;0;34921,94;9,516166073;purchase of a car;income between 20k to 39k
F;civil servant;secondary education;older adult;51;married;0;1;0;0;25597,735;14,68301427;housing transactions;income between 20k to 39k
F;civil servant;bachelor's degree;older adult;54;married;0;0;0;0;17916,776;4,724636591;housing transactions;income less than 20000
M;employee;secondary education;adult;43;married;1;1;0;0;26603,48;14,38949819;getting an education;income between 20k to 39k
F;business;secondary education;adult;38;married;1;1;0;0;13807,16;5,692450559;real estate transactions;income less than 20000
F;retiree;secondary education;older adult;57;unmarried;0;1;4;0;31703,887;11,01817613;getting an education;income between 20k to 39k
M;employee;secondary education;adult;37;married;2;1;0;0;21058,602;5,125333183;real estate transactions;income between 20k to 39k
F;employee;secondary education;older adult;54;married;0;1;0;0;21593,545;4,59289997;real estate transactions;income between 20k to 39k
F;business;secondary education;adult;48;married;0;1;0;0;16029,835;3,394819594;purchase of a car;income less than 20000
F;business;secondary education;adult;37;unmarried;0;1;4;0;26387,04043;6,142550159;getting an education;income between 20k to 39k
M;employee;secondary education;adult;32;unmarried;1;1;4;0;20576,613;1,999908955;getting an education;income between 20k to 39k
F;employee;secondary education;adult;47;married;0;1;0;0;20426,354;9,190287403;housing transactions;income between 20k to 39k
F;employee;some college;young adult;23;unmarried;0;2;4;0;16908,434;3,963507323;getting an education;income less than 20000
M;employee;secondary education;older adult;62;married;1;1;0;0;17101,226;1,324864662;purchase of a car;income less than 20000
F;business;secondary education;older adult;51;married;0;1;0;0;19693,522;0,835535103;housing transactions;income less than 20000
M;employee;secondary education;older adult;57;married;0;1;0;0;54085,44;9,283319396;getting an education;income between 40k to 79k
F;employee;bachelor's degree;older adult;52;married;0;0;0;1;6689,661;9,548959056;housing transactions;income less than 20000
F;retiree;secondary education;older adult;64;widow / widower;0;1;2;0;23689,31;4,564421639;housing transactions;income between 20k to 39k
F;employee;secondary education;older adult;62;civil partnership;0;1;1;0;12976,326;36,95718614;wedding ceremony;income less than 20000
F;employee;some college;adult;48;widow / widower;1;2;2;1;45850,667;1,841670227;housing transactions;income between 40k to 79k
F;employee;secondary education;adult;30;married;1;1;0;0;22483,81513;6,944397103;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;49;civil partnership;1;1;1;0;15383,747;6,27631961;wedding ceremony;income less than 20000
M;business;secondary education;adult;43;divorced;1;1;3;0;37979,17;4,496176445;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;42;married;1;1;0;0;13299,694;8,11978298;housing transactions;income less than 20000
F;civil servant;secondary education;elder;65;married;0;1;0;0;26155,455;21,09572864;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;35;divorced;2;1;3;0;13376,687;14,27445067;housing transactions;income less than 20000
M;business;secondary education;adult;42;married;3;1;0;0;15388,406;4,75309541;housing transactions;income less than 20000
M;employee;secondary education;adult;30;civil partnership;0;1;1;0;28311,78747;5,836026168;wedding ceremony;income between 20k to 39k
F;employee;secondary education;adult;30;married;2;1;0;1;26324,806;1,364452038;housing transactions;income between 20k to 39k
F;employee;bachelor's degree;older adult;61;widow / widower;0;0;2;0;59310,991;22,96857181;purchase of a car;income between 40k to 79k
M;business;bachelor's degree;adult;40;married;2;0;0;0;30408,267;0,886847789;housing transactions;income between 20k to 39k
M;employee;secondary education;young adult;27;married;0;1;0;0;11114,219;2,200224611;real estate transactions;income less than 20000
F;employee;bachelor's degree;adult;49;married;0;0;0;0;31607,243;0,129068054;purchase of a car;income between 20k to 39k
F;retiree;secondary education;older adult;62;civil partnership;0;1;1;0;13443,673;8,053438883;housing transactions;income less than 20000
M;business;bachelor's degree;adult;33;civil partnership;0;0;1;0;33149,006;2,304127554;wedding ceremony;income between 20k to 39k
M;employee;secondary education;young adult;25;married;2;1;0;0;29352,071;1,158463251;getting an education;income between 20k to 39k
F;business;secondary education;older adult;50;civil partnership;0;1;1;0;16156,607;4,577559089;wedding ceremony;income less than 20000
F;retiree;secondary education;older adult;52;married;1;1;0;0;15774,4;8,54123876;real estate transactions;income less than 20000
F;retiree;secondary education;elder;67;married;0;1;0;0;16997,215;7,537590589;getting an education;income less than 20000
F;employee;secondary education;adult;31;married;1;1;0;0;21811,115;6,657271391;housing transactions;income between 20k to 39k
F;retiree;primary education;older adult;63;widow / widower;0;3;2;0;18254,712;7,820843011;housing transactions;income less than 20000
